Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2025,2025-01-01,08026,Serveis,De 06:00:00 a 11:59:59 h,19693
2025,2025-01-01,08026,Serveis,De 12:00:00 a 17:59:59 h,23725
2025,2025-01-01,08026,Serveis,De 18:00:00 a 23:59:59 h,24489
2025,2025-01-01,08026,Serveis,No consta,0
2025,2025-01-01,08027,Indústria,De 00:00:00 a 05:59:59 h,158
2025,2025-01-01,08027,Indústria,De 06:00:00 a 11:59:59 h,137
2025,2025-01-01,08027,Indústria,De 12:00:00 a 17:59:59 h,200
2025,2025-01-01,08027,Indústria,De 18:00:00 a 23:59:59 h,216
2025,2025-01-01,08027,Indústria,No consta,0
2025,2025-01-01,08027,Residencial,De 00:00:00 a 05:59:59 h,38731
2025,2025-01-01,08027,Residencial,De 06:00:00 a 11:59:59 h,48624
2025,2025-01-01,08027,Residencial,De 12:00:00 a 17:59:59 h,69796
2025,2025-01-01,08027,Residencial,De 18:00:00 a 23:59:59 h,71585
2025,2025-01-01,08027,Residencial,No consta,0
2025,2025-01-01,08027,Serveis,De 00:00:00 a 05:59:59 h,27844
2025,2025-01-01,08027,Serveis,De 06:00:00 a 11:59:59 h,28839
2025,2025-01-01,08027,Serveis,De 12:00:00 a 17:59:59 h,29904
2025,2025-01-01,08027,Serveis,De 18:00:00 a 23:59:59 h,30101
2025,2025-01-01,08027,Serveis,No consta,0
2025,2025-01-01,08028,Indústria,De 00:00:00 a 05:59:59 h,670
2025,2025-01-01,08028,Indústria,De 06:00:00 a 11:59:59 h,815
2025,2025-01-01,08028,Indústria,De 12:00:00 a 17:59:59 h,879
2025,2025-01-01,08028,Indústria,De 18:00:00 a 23:59:59 h,787
2025,2025-01-01,08028,Indústria,No consta,0
2025,2025-01-01,08028,Residencial,De 00:00:00 a 05:59:59 h,46976
2025,2025-01-01,08028,Residencial,De 06:00:00 a 11:59:59 h,60225
2025,2025-01-01,08028,Residencial,De 12:00:00 a 17:59:59 h,83193
2025,2025-01-01,08028,Residencial,De 18:00:00 a 23:59:59 h,88295
2025,2025-01-01,08028,Residencial,No consta,0
2025,2025-01-01,08028,Serveis,De 00:00:00 a 05:59:59 h,53615
2025,2025-01-01,08028,Serveis,De 06:00:00 a 11:59:59 h,61544
2025,2025-01-01,08028,Serveis,De 12:00:00 a 17:59:59 h,63807
2025,2025-01-01,08028,Serveis,De 18:00:00 a 23:59:59 h,60481
2025,2025-01-01,08028,Serveis,No consta,0
2025,2025-01-01,08029,Indústria,De 00:00:00 a 05:59:59 h,832
2025,2025-01-01,08029,Indústria,De 06:00:00 a 11:59:59 h,1434
2025,2025-01-01,08029,Indústria,De 12:00:00 a 17:59:59 h,1362
2025,2025-01-01,08029,Indústria,De 18:00:00 a 23:59:59 h,950
2025,2025-01-01,08029,Indústria,No consta,0
2025,2025-01-01,08029,Residencial,De 00:00:00 a 05:59:59 h,51959
2025,2025-01-01,08029,Residencial,De 06:00:00 a 11:59:59 h,66398
2025,2025-01-01,08029,Residencial,De 12:00:00 a 17:59:59 h,89600
2025,2025-01-01,08029,Residencial,De 18:00:00 a 23:59:59 h,91850
2025,2025-01-01,08029,Residencial,No consta,0
2025,2025-01-01,08029,Serveis,De 00:00:00 a 05:59:59 h,44842
2025,2025-01-01,08029,Serveis,De 06:00:00 a 11:59:59 h,55408
2025,2025-01-01,08029,Serveis,De 12:00:00 a 17:59:59 h,61146
2025,2025-01-01,08029,Serveis,De 18:00:00 a 23:59:59 h,56804
2025,2025-01-01,08029,Serveis,No consta,0
2025,2025-01-01,08030,Indústria,De 00:00:00 a 05:59:59 h,9875
2025,2025-01-01,08030,Indústria,De 06:00:00 a 11:59:59 h,10205
2025,2025-01-01,08030,Indústria,De 12:00:00 a 17:59:59 h,9074
2025,2025-01-01,08030,Indústria,De 18:00:00 a 23:59:59 h,5385
2025,2025-01-01,08030,Indústria,No consta,0
2025,2025-01-01,08030,Residencial,De 00:00:00 a 05:59:59 h,57549
2025,2025-01-01,08030,Residencial,De 06:00:00 a 11:59:59 h,72844
2025,2025-01-01,08030,Residencial,De 12:00:00 a 17:59:59 h,104359
2025,2025-01-01,08030,Residencial,De 18:00:00 a 23:59:59 h,108037
2025,2025-01-01,08030,Residencial,No consta,0
2025,2025-01-01,08030,Serveis,De 00:00:00 a 05:59:59 h,82744
2025,2025-01-01,08030,Serveis,De 06:00:00 a 11:59:59 h,96389
2025,2025-01-01,08030,Serveis,De 12:00:00 a 17:59:59 h,100088
2025,2025-01-01,08030,Serveis,De 18:00:00 a 23:59:59 h,104191
2025,2025-01-01,08030,Serveis,No consta,0
2025,2025-01-01,08031,Indústria,De 00:00:00 a 05:59:59 h,104
2025,2025-01-01,08031,Indústria,De 06:00:00 a 11:59:59 h,150
2025,2025-01-01,08031,Indústria,De 12:00:00 a 17:59:59 h,227
2025,2025-01-01,08031,Indústria,De 18:00:00 a 23:59:59 h,196
2025,2025-01-01,08031,Indústria,No consta,0
2025,2025-01-01,08031,Residencial,De 00:00:00 a 05:59:59 h,24991
2025,2025-01-01,08031,Residencial,De 06:00:00 a 11:59:59 h,31690
2025,2025-01-01,08031,Residencial,De 12:00:00 a 17:59:59 h,46917
2025,2025-01-01,08031,Residencial,De 18:00:00 a 23:59:59 h,47633
2025,2025-01-01,08031,Residencial,No consta,0
2025,2025-01-01,08031,Serveis,De 00:00:00 a 05:59:59 h,9070
2025,2025-01-01,08031,Serveis,De 06:00:00 a 11:59:59 h,10400
2025,2025-01-01,08031,Serveis,De 12:00:00 a 17:59:59 h,11012
2025,2025-01-01,08031,Serveis,De 18:00:00 a 23:59:59 h,11508
2025,2025-01-01,08031,Serveis,No consta,0
2025,2025-01-01,08032,Indústria,De 00:00:00 a 05:59:59 h,155
2025,2025-01-01,08032,Indústria,De 06:00:00 a 11:59:59 h,180
2025,2025-01-01,08032,Indústria,De 12:00:00 a 17:59:59 h,266
2025,2025-01-01,08032,Indústria,De 18:00:00 a 23:59:59 h,198
2025,2025-01-01,08032,Indústria,No consta,0
2025,2025-01-01,08032,Residencial,De 00:00:00 a 05:59:59 h,34279
2025,2025-01-01,08032,Residencial,De 06:00:00 a 11:59:59 h,41378
2025,2025-01-01,08032,Residencial,De 12:00:00 a 17:59:59 h,63425
2025,2025-01-01,08032,Residencial,De 18:00:00 a 23:59:59 h,65634
2025,2025-01-01,08032,Residencial,No consta,0
2025,2025-01-01,08032,Serveis,De 00:00:00 a 05:59:59 h,9767
2025,2025-01-01,08032,Serveis,De 06:00:00 a 11:59:59 h,10436
2025,2025-01-01,08032,Serveis,De 12:00:00 a 17:59:59 h,11839
2025,2025-01-01,08032,Serveis,De 18:00:00 a 23:59:59 h,12383
2025,2025-01-01,08032,Serveis,No consta,0
2025,2025-01-01,08033,Indústria,De 00:00:00 a 05:59:59 h,31
2025,2025-01-01,08033,Indústria,De 06:00:00 a 11:59:59 h,43
2025,2025-01-01,08033,Indústria,De 12:00:00 a 17:59:59 h,34
2025,2025-01-01,08033,Indústria,De 18:00:00 a 23:59:59 h,35
2025,2025-01-01,08033,Indústria,No consta,0
2025,2025-01-01,08033,Residencial,De 00:00:00 a 05:59:59 h,16666
2025,2025-01-01,08033,Residencial,De 06:00:00 a 11:59:59 h,19908
2025,2025-01-01,08033,Residencial,De 12:00:00 a 17:59:59 h,29055
2025,2025-01-01,08033,Residencial,De 18:00:00 a 23:59:59 h,30533
2025,2025-01-01,08033,Residencial,No consta,0
2025,2025-01-01,08033,Serveis,De 00:00:00 a 05:59:59 h,8050
2025,2025-01-01,08033,Serveis,De 06:00:00 a 11:59:59 h,7807
2025,2025-01-01,08033,Serveis,De 12:00:00 a 17:59:59 h,8358
2025,2025-01-01,08033,Serveis,De 18:00:00 a 23:59:59 h,9488
2025,2025-01-01,08033,Serveis,No consta,0
2025,2025-01-01,08034,Indústria,De 00:00:00 a 05:59:59 h,195
2025,2025-01-01,08034,Indústria,De 06:00:00 a 11:59:59 h,238
2025,2025-01-01,08034,Indústria,De 12:00:00 a 17:59:59 h,267
2025,2025-01-01,08034,Indústria,De 18:00:00 a 23:59:59 h,234
2025,2025-01-01,08034,Indústria,No consta,0
2025,2025-01-01,08034,Residencial,De 00:00:00 a 05:59:59 h,31110
2025,2025-01-01,08034,Residencial,De 06:00:00 a 11:59:59 h,36656
2025,2025-01-01,08034,Residencial,De 12:00:00 a 17:59:59 h,45369
2025,2025-01-01,08034,Residencial,De 18:00:00 a 23:59:59 h,50208
2025,2025-01-01,08034,Residencial,No consta,0
2025,2025-01-01,08034,Serveis,De 00:00:00 a 05:59:59 h,73593
2025,2025-01-01,08034,Serveis,De 06:00:00 a 11:59:59 h,74615
2025,2025-01-01,08034,Serveis,De 12:00:00 a 17:59:59 h,78358
2025,2025-01-01,08034,Serveis,De 18:00:00 a 23:59:59 h,77579
2025,2025-01-01,08034,Serveis,No consta,0
2025,2025-01-01,08035,Indústria,De 00:00:00 a 05:59:59 h,166
2025,2025-01-01,08035,Indústria,De 06:00:00 a 11:59:59 h,210
2025,2025-01-01,08035,Indústria,De 12:00:00 a 17:59:59 h,223
2025,2025-01-01,08035,Indústria,De 18:00:00 a 23:59:59 h,209
2025,2025-01-01,08035,Indústria,No consta,0
2025,2025-01-01,08035,Residencial,De 00:00:00 a 05:59:59 h,21227
2025,2025-01-01,08035,Residencial,De 06:00:00 a 11:59:59 h,25928
2025,2025-01-01,08035,Residencial,De 12:00:00 a 17:59:59 h,37562
2025,2025-01-01,08035,Residencial,De 18:00:00 a 23:59:59 h,38464
2025,2025-01-01,08035,Residencial,No consta,0
2025,2025-01-01,08035,Serveis,De 00:00:00 a 05:59:59 h,48283
2025,2025-01-01,08035,Serveis,De 06:00:00 a 11:59:59 h,46476
2025,2025-01-01,08035,Serveis,De 12:00:00 a 17:59:59 h,48736
2025,2025-01-01,08035,Serveis,De 18:00:00 a 23:59:59 h,49956
2025,2025-01-01,08035,Serveis,No consta,0
2025,2025-01-01,08036,Indústria,De 00:00:00 a 05:59:59 h,1339
2025,2025-01-01,08036,Indústria,De 06:00:00 a 11:59:59 h,1679
2025,2025-01-01,08036,Indústria,De 12:00:00 a 17:59:59 h,1722
2025,2025-01-01,08036,Indústria,De 18:00:00 a 23:59:59 h,1495
2025,2025-01-01,08036,Indústria,No consta,0
2025,2025-01-01,08036,Residencial,De 00:00:00 a 05:59:59 h,33408
2025,2025-01-01,08036,Residencial,De 06:00:00 a 11:59:59 h,41809
2025,2025-01-01,08036,Residencial,De 12:00:00 a 17:59:59 h,52842
2025,2025-01-01,08036,Residencial,De 18:00:00 a 23:59:59 h,51964
2025,2025-01-01,08036,Residencial,No consta,0
2025,2025-01-01,08036,Serveis,De 00:00:00 a 05:59:59 h,82084
2025,2025-01-01,08036,Serveis,De 06:00:00 a 11:59:59 h,100009
2025,2025-01-01,08036,Serveis,De 12:00:00 a 17:59:59 h,110213
2025,2025-01-01,08036,Serveis,De 18:00:00 a 23:59:59 h,104015
2025,2025-01-01,08036,Serveis,No consta,0
2025,2025-01-01,08037,Indústria,De 00:00:00 a 05:59:59 h,169
2025,2025-01-01,08037,Indústria,De 06:00:00 a 11:59:59 h,202
2025,2025-01-01,08037,Indústria,De 12:00:00 a 17:59:59 h,222
2025,2025-01-01,08037,Indústria,De 18:00:00 a 23:59:59 h,205
2025,2025-01-01,08037,Indústria,No consta,0
2025,2025-01-01,08037,Residencial,De 00:00:00 a 05:59:59 h,10230
2025,2025-01-01,08037,Residencial,De 06:00:00 a 11:59:59 h,12362
2025,2025-01-01,08037,Residencial,De 12:00:00 a 17:59:59 h,17353
2025,2025-01-01,08037,Residencial,De 18:00:00 a 23:59:59 h,18629
2025,2025-01-01,08037,Residencial,No consta,0
2025,2025-01-01,08037,Serveis,De 00:00:00 a 05:59:59 h,23195
2025,2025-01-01,08037,Serveis,De 06:00:00 a 11:59:59 h,24784
2025,2025-01-01,08037,Serveis,De 12:00:00 a 17:59:59 h,25588
2025,2025-01-01,08037,Serveis,De 18:00:00 a 23:59:59 h,24707
2025,2025-01-01,08037,Serveis,No consta,0
2025,2025-01-01,08038,Indústria,De 00:00:00 a 05:59:59 h,9394
2025,2025-01-01,08038,Indústria,De 06:00:00 a 11:59:59 h,11484
2025,2025-01-01,08038,Indústria,De 12:00:00 a 17:59:59 h,10439
2025,2025-01-01,08038,Indústria,De 18:00:00 a 23:59:59 h,10906
2025,2025-01-01,08038,Indústria,No consta,0
2025,2025-01-01,08038,Residencial,De 00:00:00 a 05:59:59 h,26049
2025,2025-01-01,08038,Residencial,De 06:00:00 a 11:59:59 h,31637
2025,2025-01-01,08038,Residencial,De 12:00:00 a 17:59:59 h,41074
2025,2025-01-01,08038,Residencial,De 18:00:00 a 23:59:59 h,42586
2025,2025-01-01,08038,Residencial,No consta,0
2025,2025-01-01,08038,Serveis,De 00:00:00 a 05:59:59 h,55328
2025,2025-01-01,08038,Serveis,De 06:00:00 a 11:59:59 h,56128
2025,2025-01-01,08038,Serveis,De 12:00:00 a 17:59:59 h,55703
2025,2025-01-01,08038,Serveis,De 18:00:00 a 23:59:59 h,54915
2025,2025-01-01,08038,Serveis,No consta,0
2025,2025-01-01,08039,Indústria,De 00:00:00 a 05:59:59 h,36228
2025,2025-01-01,08039,Indústria,De 06:00:00 a 11:59:59 h,36977
2025,2025-01-01,08039,Indústria,De 12:00:00 a 17:59:59 h,35478
2025,2025-01-01,08039,Indústria,De 18:00:00 a 23:59:59 h,36345
2025,2025-01-01,08039,Indústria,No consta,0
2025,2025-01-01,08039,Residencial,De 00:00:00 a 05:59:59 h,1890
2025,2025-01-01,08039,Residencial,De 06:00:00 a 11:59:59 h,1682
2025,2025-01-01,08039,Residencial,De 12:00:00 a 17:59:59 h,1644
2025,2025-01-01,08039,Residencial,De 18:00:00 a 23:59:59 h,2164
2025,2025-01-01,08039,Residencial,No consta,0
2025,2025-01-01,08039,Serveis,De 00:00:00 a 05:59:59 h,70674
2025,2025-01-01,08039,Serveis,De 06:00:00 a 11:59:59 h,71675
2025,2025-01-01,08039,Serveis,De 12:00:00 a 17:59:59 h,71065
2025,2025-01-01,08039,Serveis,De 18:00:00 a 23:59:59 h,70954
2025,2025-01-01,08039,Serveis,No consta,0
2025,2025-01-01,08040,Indústria,De 00:00:00 a 05:59:59 h,19146
2025,2025-01-01,08040,Indústria,De 06:00:00 a 11:59:59 h,17805
2025,2025-01-01,08040,Indústria,De 12:00:00 a 17:59:59 h,15824
2025,2025-01-01,08040,Indústria,De 18:00:00 a 23:59:59 h,21242
2025,2025-01-01,08040,Indústria,No consta,0
2025,2025-01-01,08040,Residencial,De 00:00:00 a 05:59:59 h,10826
2025,2025-01-01,08040,Residencial,De 06:00:00 a 11:59:59 h,9304
2025,2025-01-01,08040,Residencial,De 12:00:00 a 17:59:59 h,8558
2025,2025-01-01,08040,Residencial,De 18:00:00 a 23:59:59 h,11316
2025,2025-01-01,08040,Residencial,No consta,0
2025,2025-01-01,08040,Serveis,De 00:00:00 a 05:59:59 h,129284
2025,2025-01-01,08040,Serveis,De 06:00:00 a 11:59:59 h,120365
2025,2025-01-01,08040,Serveis,De 12:00:00 a 17:59:59 h,115026
2025,2025-01-01,08040,Serveis,De 18:00:00 a 23:59:59 h,128451
2025,2025-01-01,08040,Serveis,No consta,0
2025,2025-01-01,08041,Indústria,De 00:00:00 a 05:59:59 h,219
2025,2025-01-01,08041,Indústria,De 06:00:00 a 11:59:59 h,262
2025,2025-01-01,08041,Indústria,De 12:00:00 a 17:59:59 h,259
2025,2025-01-01,08041,Indústria,De 18:00:00 a 23:59:59 h,276
2025,2025-01-01,08041,Indústria,No consta,0
2025,2025-01-01,08041,Residencial,De 00:00:00 a 05:59:59 h,30371
2025,2025-01-01,08041,Residencial,De 06:00:00 a 11:59:59 h,37949
2025,2025-01-01,08041,Residencial,De 12:00:00 a 17:59:59 h,54251
2025,2025-01-01,08041,Residencial,De 18:00:00 a 23:59:59 h,56574
2025,2025-01-01,08041,Residencial,No consta,0
2025,2025-01-01,08041,Serveis,De 00:00:00 a 05:59:59 h,13384
2025,2025-01-01,08041,Serveis,De 06:00:00 a 11:59:59 h,15567
2025,2025-01-01,08041,Serveis,De 12:00:00 a 17:59:59 h,16988
2025,2025-01-01,08041,Serveis,De 18:00:00 a 23:59:59 h,16738
2025,2025-01-01,08041,Serveis,No consta,0
2025,2025-01-01,08042,Indústria,De 00:00:00 a 05:59:59 h,113
2025,2025-01-01,08042,Indústria,De 06:00:00 a 11:59:59 h,137
2025,2025-01-01,08042,Indústria,De 12:00:00 a 17:59:59 h,168
2025,2025-01-01,08042,Indústria,De 18:00:00 a 23:59:59 h,151
2025,2025-01-01,08042,Indústria,No consta,0
2025,2025-01-01,08042,Residencial,De 00:00:00 a 05:59:59 h,21160
2025,2025-01-01,08042,Residencial,De 06:00:00 a 11:59:59 h,27058
2025,2025-01-01,08042,Residencial,De 12:00:00 a 17:59:59 h,40866
2025,2025-01-01,08042,Residencial,De 18:00:00 a 23:59:59 h,40757
2025,2025-01-01,08042,Residencial,No consta,0
2025,2025-01-01,08042,Serveis,De 00:00:00 a 05:59:59 h,5941
2025,2025-01-01,08042,Serveis,De 06:00:00 a 11:59:59 h,5894
2025,2025-01-01,08042,Serveis,De 12:00:00 a 17:59:59 h,6868
2025,2025-01-01,08042,Serveis,De 18:00:00 a 23:59:59 h,7396
2025,2025-01-01,08042,Serveis,No consta,0
2025,2025-01-02,08001,Indústria,De 00:00:00 a 05:59:59 h,280
2025,2025-01-02,08001,Indústria,De 06:00:00 a 11:59:59 h,596
2025,2025-01-02,08001,Indústria,De 12:00:00 a 17:59:59 h,711
2025,2025-01-02,08001,Indústria,De 18:00:00 a 23:59:59 h,454
2025,2025-01-02,08001,Indústria,No consta,0
2025,2025-01-02,08001,Residencial,De 00:00:00 a 05:59:59 h,29509
2025,2025-01-02,08001,Residencial,De 06:00:00 a 11:59:59 h,44475
2025,2025-01-02,08001,Residencial,De 12:00:00 a 17:59:59 h,53099
2025,2025-01-02,08001,Residencial,De 18:00:00 a 23:59:59 h,57756
2025,2025-01-02,08001,Residencial,No consta,0
2025,2025-01-02,08001,Serveis,De 00:00:00 a 05:59:59 h,32691
2025,2025-01-02,08001,Serveis,De 06:00:00 a 11:59:59 h,63383
2025,2025-01-02,08001,Serveis,De 12:00:00 a 17:59:59 h,71189
2025,2025-01-02,08001,Serveis,De 18:00:00 a 23:59:59 h,55631
2025,2025-01-02,08001,Serveis,No consta,0
2025,2025-01-02,08002,Indústria,De 00:00:00 a 05:59:59 h,730
2025,2025-01-02,08002,Indústria,De 06:00:00 a 11:59:59 h,1558
2025,2025-01-02,08002,Indústria,De 12:00:00 a 17:59:59 h,1835
2025,2025-01-02,08002,Indústria,De 18:00:00 a 23:59:59 h,1373
2025,2025-01-02,08002,Indústria,No consta,0
2025,2025-01-02,08002,Residencial,De 00:00:00 a 05:59:59 h,18801
2025,2025-01-02,08002,Residencial,De 06:00:00 a 11:59:59 h,30048
2025,2025-01-02,08002,Residencial,De 12:00:00 a 17:59:59 h,35871
2025,2025-01-02,08002,Residencial,De 18:00:00 a 23:59:59 h,36828
2025,2025-01-02,08002,Residencial,No consta,0
2025,2025-01-02,08002,Serveis,De 00:00:00 a 05:59:59 h,40656
2025,2025-01-02,08002,Serveis,De 06:00:00 a 11:59:59 h,81777
2025,2025-01-02,08002,Serveis,De 12:00:00 a 17:59:59 h,102111
2025,2025-01-02,08002,Serveis,De 18:00:00 a 23:59:59 h,77087
2025,2025-01-02,08002,Serveis,No consta,0
2025,2025-01-02,08003,Indústria,De 00:00:00 a 05:59:59 h,501
2025,2025-01-02,08003,Indústria,De 06:00:00 a 11:59:59 h,1102
2025,2025-01-02,08003,Indústria,De 12:00:00 a 17:59:59 h,1225
2025,2025-01-02,08003,Indústria,De 18:00:00 a 23:59:59 h,768
2025,2025-01-02,08003,Indústria,No consta,0
2025,2025-01-02,08003,Residencial,De 00:00:00 a 05:59:59 h,32219
2025,2025-01-02,08003,Residencial,De 06:00:00 a 11:59:59 h,49073
2025,2025-01-02,08003,Residencial,De 12:00:00 a 17:59:59 h,58015
2025,2025-01-02,08003,Residencial,De 18:00:00 a 23:59:59 h,63621
2025,2025-01-02,08003,Residencial,No consta,0
2025,2025-01-02,08003,Serveis,De 00:00:00 a 05:59:59 h,57707
2025,2025-01-02,08003,Serveis,De 06:00:00 a 11:59:59 h,94957
2025,2025-01-02,08003,Serveis,De 12:00:00 a 17:59:59 h,107902
2025,2025-01-02,08003,Serveis,De 18:00:00 a 23:59:59 h,87101
2025,2025-01-02,08003,Serveis,No consta,0
2025,2025-01-02,08004,Indústria,De 00:00:00 a 05:59:59 h,51043
2025,2025-01-02,08004,Indústria,De 06:00:00 a 11:59:59 h,62221
2025,2025-01-02,08004,Indústria,De 12:00:00 a 17:59:59 h,61888
2025,2025-01-02,08004,Indústria,De 18:00:00 a 23:59:59 h,58632
2025,2025-01-02,08004,Indústria,No consta,0
2025,2025-01-02,08004,Residencial,De 00:00:00 a 05:59:59 h,27099
2025,2025-01-02,08004,Residencial,De 06:00:00 a 11:59:59 h,42572
2025,2025-01-02,08004,Residencial,De 12:00:00 a 17:59:59 h,51410
2025,2025-01-02,08004,Residencial,De 18:00:00 a 23:59:59 h,59781
2025,2025-01-02,08004,Residencial,No consta,0
2025,2025-01-02,08004,Serveis,De 00:00:00 a 05:59:59 h,25417
2025,2025-01-02,08004,Serveis,De 06:00:00 a 11:59:59 h,43434
2025,2025-01-02,08004,Serveis,De 12:00:00 a 17:59:59 h,46824
2025,2025-01-02,08004,Serveis,De 18:00:00 a 23:59:59 h,39051
2025,2025-01-02,08004,Serveis,No consta,0
2025,2025-01-02,08005,Indústria,De 00:00:00 a 05:59:59 h,704
2025,2025-01-02,08005,Indústria,De 06:00:00 a 11:59:59 h,2987
2025,2025-01-02,08005,Indústria,De 12:00:00 a 17:59:59 h,2586
2025,2025-01-02,08005,Indústria,De 18:00:00 a 23:59:59 h,1249
2025,2025-01-02,08005,Indústria,No consta,0
2025,2025-01-02,08005,Residencial,De 00:00:00 a 05:59:59 h,28288
2025,2025-01-02,08005,Residencial,De 06:00:00 a 11:59:59 h,45685
2025,2025-01-02,08005,Residencial,De 12:00:00 a 17:59:59 h,52176
2025,2025-01-02,08005,Residencial,De 18:00:00 a 23:59:59 h,58191
2025,2025-01-02,08005,Residencial,No consta,0
2025,2025-01-02,08005,Serveis,De 00:00:00 a 05:59:59 h,45686
2025,2025-01-02,08005,Serveis,De 06:00:00 a 11:59:59 h,70595
2025,2025-01-02,08005,Serveis,De 12:00:00 a 17:59:59 h,74428
2025,2025-01-02,08005,Serveis,De 18:00:00 a 23:59:59 h,62109
2025,2025-01-02,08005,Serveis,No consta,0
2025,2025-01-02,08006,Indústria,De 00:00:00 a 05:59:59 h,631
2025,2025-01-02,08006,Indústria,De 06:00:00 a 11:59:59 h,1873
2025,2025-01-02,08006,Indústria,De 12:00:00 a 17:59:59 h,1892
2025,2025-01-02,08006,Indústria,De 18:00:00 a 23:59:59 h,1093
2025,2025-01-02,08006,Indústria,No consta,0
2025,2025-01-02,08006,Residencial,De 00:00:00 a 05:59:59 h,36567
2025,2025-01-02,08006,Residencial,De 06:00:00 a 11:59:59 h,65033
2025,2025-01-02,08006,Residencial,De 12:00:00 a 17:59:59 h,72899
2025,2025-01-02,08006,Residencial,De 18:00:00 a 23:59:59 h,74873
2025,2025-01-02,08006,Residencial,No consta,0
2025,2025-01-02,08006,Serveis,De 00:00:00 a 05:59:59 h,37579
2025,2025-01-02,08006,Serveis,De 06:00:00 a 11:59:59 h,87530
2025,2025-01-02,08006,Serveis,De 12:00:00 a 17:59:59 h,97629
2025,2025-01-02,08006,Serveis,De 18:00:00 a 23:59:59 h,67648
2025,2025-01-02,08006,Serveis,No consta,0
2025,2025-01-02,08007,Indústria,De 00:00:00 a 05:59:59 h,545
2025,2025-01-02,08007,Indústria,De 06:00:00 a 11:59:59 h,1981
2025,2025-01-02,08007,Indústria,De 12:00:00 a 17:59:59 h,2554
2025,2025-01-02,08007,Indústria,De 18:00:00 a 23:59:59 h,1519
2025,2025-01-02,08007,Indústria,No consta,0
2025,2025-01-02,08007,Residencial,De 00:00:00 a 05:59:59 h,11031
2025,2025-01-02,08007,Residencial,De 06:00:00 a 11:59:59 h,20386
2025,2025-01-02,08007,Residencial,De 12:00:00 a 17:59:59 h,22099
2025,2025-01-02,08007,Residencial,De 18:00:00 a 23:59:59 h,19808
2025,2025-01-02,08007,Residencial,No consta,0
2025,2025-01-02,08007,Serveis,De 00:00:00 a 05:59:59 h,25929
2025,2025-01-02,08007,Serveis,De 06:00:00 a 11:59:59 h,60379
2025,2025-01-02,08007,Serveis,De 12:00:00 a 17:59:59 h,71172
2025,2025-01-02,08007,Serveis,De 18:00:00 a 23:59:59 h,50111
2025,2025-01-02,08007,Serveis,No consta,0
2025,2025-01-02,08008,Indústria,De 00:00:00 a 05:59:59 h,35
2025,2025-01-02,08008,Indústria,De 06:00:00 a 11:59:59 h,163
2025,2025-01-02,08008,Indústria,De 12:00:00 a 17:59:59 h,247
2025,2025-01-02,08008,Indústria,De 18:00:00 a 23:59:59 h,87
2025,2025-01-02,08008,Indústria,No consta,0
2025,2025-01-02,08008,Residencial,De 00:00:00 a 05:59:59 h,5239
2025,2025-01-02,08008,Residencial,De 06:00:00 a 11:59:59 h,8756
2025,2025-01-02,08008,Residencial,De 12:00:00 a 17:59:59 h,10049
2025,2025-01-02,08008,Residencial,De 18:00:00 a 23:59:59 h,10439
2025,2025-01-02,08008,Residencial,No consta,0
2025,2025-01-02,08008,Serveis,De 00:00:00 a 05:59:59 h,7590
2025,2025-01-02,08008,Serveis,De 06:00:00 a 11:59:59 h,14386
2025,2025-01-02,08008,Serveis,De 12:00:00 a 17:59:59 h,17342
2025,2025-01-02,08008,Serveis,De 18:00:00 a 23:59:59 h,13284
2025,2025-01-02,08008,Serveis,No consta,0
2025,2025-01-02,08009,Indústria,De 00:00:00 a 05:59:59 h,243
2025,2025-01-02,08009,Indústria,De 06:00:00 a 11:59:59 h,603
2025,2025-01-02,08009,Indústria,De 12:00:00 a 17:59:59 h,705
2025,2025-01-02,08009,Indústria,De 18:00:00 a 23:59:59 h,379
2025,2025-01-02,08009,Indústria,No consta,0
2025,2025-01-02,08009,Residencial,De 00:00:00 a 05:59:59 h,9294
2025,2025-01-02,08009,Residencial,De 06:00:00 a 11:59:59 h,17232
2025,2025-01-02,08009,Residencial,De 12:00:00 a 17:59:59 h,19327
2025,2025-01-02,08009,Residencial,De 18:00:00 a 23:59:59 h,19754
2025,2025-01-02,08009,Residencial,No consta,0
2025,2025-01-02,08009,Serveis,De 00:00:00 a 05:59:59 h,9717
